
"[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[0.0, 11.0], [22.0, 0.0], [2.0, 32.0]]","[[17.159214572983203, 10.666666666666664], [19.159214572983203, 31.666666666666664], [-2.8407854270167974, 42.666666666666664], [-8.840785427016797, 43.666666666666664], [-33.8407854270168, 47.666666666666664], [-31.840785427016797, 24.666666666666664], [-11.840785427016797, -7.333333333333336], [3.1592145729832026, -22.333333333333336]]"

"[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[0.0, 32.0], [20.0, 0.0], [20.0, 37.0]]","[[23.159214572983203, -17.333333333333336], [37.1592145729832, 15.666666666666664], [17.159214572983203, 47.666666666666664], [11.159214572983203, 48.666666666666664], [-13.840785427016797, 52.666666666666664], [-13.840785427016797, 15.666666666666664], [-11.840785427016797, -7.333333333333336], [3.1592145729832026, -22.333333333333336]]"

"[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[1.0, 0.0], [26.0, 9.0], [0.0, 15.0]]","[[17.159214572983203, 10.666666666666664], [16.159214572983203, 25.666666666666664], [10.159214572983203, 26.666666666666664], [-14.840785427016797, 30.666666666666664], [-39.8407854270168, 21.666666666666664], [-37.8407854270168, -1.3333333333333357], [-22.840785427016797, -16.333333333333336], [3.1592145729832026, -22.333333333333336]]"

"[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[0.0, 3.0], [19.0, 0.0], [28.0, 5.0], [27.0, 20.0], [24.0, 43.0]]","[[27.159214572983203, 17.666666666666664], [41.1592145729832, 50.666666666666664], [35.1592145729832, 51.666666666666664], [10.159214572983203, 55.666666666666664], [-8.840785427016797, 58.666666666666664], [-17.840785427016797, 53.666666666666664], [-16.840785427016797, 38.666666666666664], [-14.840785427016797, 15.666666666666664], [-11.840785427016797, -7.333333333333336], [3.1592145729832026, -22.333333333333336]]"

"[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[20.0, 0.0], [44.0, 40.0], [0.0, 40.0]]","[[47.1592145729832, -22.333333333333336], [61.1592145729832, 10.666666666666664], [41.1592145729832, 50.666666666666664], [35.1592145729832, 51.666666666666664], [10.159214572983203, 55.666666666666664], [-13.840785427016797, 15.666666666666664], [-11.840785427016797, -7.333333333333336], [3.1592145729832026, -22.333333333333336]]"

"[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[17.159214572983203, 10.666666666666664], [14.159214572983203, 33.666666666666664], [-11.840785427016797, 39.666666666666664], [-17.840785427016797, 40.666666666666664], [-42.8407854270168, 44.666666666666664], [-49.8407854270168, 42.666666666666664], [-47.8407854270168, 19.666666666666664], [-32.8407854270168, 4.666666666666664], [3.1592145729832026, -22.333333333333336]]"

"[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[17.159214572983203, 10.666666666666664], [-18.840785427016797, 37.666666666666664], [-24.840785427016797, 38.666666666666664], [-49.8407854270168, 42.666666666666664], [-69.8407854270168, 15.666666666666664], [-67.8407854270168, -7.333333333333336], [-52.8407854270168, -22.333333333333336], [3.1592145729832026, -22.333333333333336]]"

"[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[23.159214572983203, 4.666666666666664], [37.1592145729832, 37.666666666666664], [31.159214572983203, 38.666666666666664], [6.159214572983203, 42.666666666666664], [-13.840785427016797, 37.666666666666664], [-13.840785427016797, 15.666666666666664], [-11.840785427016797, -7.333333333333336], [3.1592145729832026, -22.333333333333336]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 0.0], [35.0, 0.0], [0.0, 34.0]]","[[28.49021700462469, -3.4293845606545688], [28.49021700462469, 30.57061543934543], [9.49021700462469, 33.57061543934543], [-10.50978299537531, 73.57061543934543], [-45.50978299537531, 73.57061543934543], [-45.50978299537531, 7.570615439345431], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 0.0], [33.0, 0.0], [18.0, 15.0]]","[[28.49021700462469, -3.4293845606545688], [46.49021700462469, 11.570615439345431], [27.49021700462469, 14.570615439345431], [7.490217004624689, 54.57061543934543], [-25.50978299537531, 54.57061543934543], [-25.50978299537531, -11.429384560654569], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 0.0], [32.0, 0.0], [32.0, 41.0], [14.0, 33.0]]","[[7.490217004624689, -18.42938456065457], [46.49021700462469, 4.570615439345431], [60.49021700462469, 37.57061543934543], [41.49021700462469, 40.57061543934543], [21.49021700462469, 80.57061543934543], [-10.50978299537531, 80.57061543934543], [-10.50978299537531, 39.57061543934543], [-10.50978299537531, 14.570615439345431], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[35.0, 0.0], [53.0, 15.0], [51.0, 38.0], [48.0, 62.0], [39.0, 57.0], [0.0, 34.0]]","[[-1.5097829953753106, -21.42938456065457], [37.49021700462469, 1.5706154393454312], [76.4902170046247, 24.57061543934543], [42.46243922684691, 57.62617099490099], [37.49021700462469, 67.57061543934543], [2.4902170046246894, 101.57061543934543], [-15.50978299537531, 86.57061543934543], [-15.50978299537531, 20.57061543934543], [-13.50978299537531, -2.4293845606545688], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[28.49021700462469, -3.4293845606545688], [26.49021700462469, 19.57061543934543], [11.49021700462469, 34.57061543934543], [0.6330741474818318, 36.28490115363115], [-12.50978299537531, 62.57061543934543], [-27.50978299537531, 77.57061543934543], [-41.5097829953753, 44.57061543934543], [-41.5097829953753, -21.42938456065457], [-35.5097829953753, -22.42938456065457], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[28.49021700462469, -3.4293845606545688], [28.49021700462469, 62.57061543934543], [9.49021700462469, 65.57061543934543], [-10.50978299537531, 105.57061543934543], [-49.50978299537531, 82.57061543934543], [-49.50978299537531, 16.57061543934543], [-30.50978299537531, 13.570615439345431], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[-3.5097829953753106, -24.42938456065457], [21.49021700462469, -15.429384560654569], [60.49021700462469, 7.570615439345431], [57.49021700462469, 31.57061543934543], [38.46847787418991, 34.614093700214994], [18.49021700462469, 74.57061543934543], [-6.509782995375311, 78.57061543934543], [-8.50978299537531, 60.57061543934543], [-10.50978299537531, 39.57061543934543], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[28.49021700462469, -3.4293845606545688], [30.49021700462469, 14.570615439345431], [24.49021700462469, 15.570615439345431], [11.461645576053261, 17.627758296488288], [-8.50978299537531, 57.57061543934543], [-14.50978299537531, 58.57061543934543], [-32.50978299537532, 50.57061543934543], [-32.50978299537532, -15.429384560654569], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 11.0], [22.0, 0.0], [2.0, 32.0]]","[[28.49021700462469, -3.4293845606545688], [30.49021700462469, 17.57061543934543], [8.49021700462469, 28.57061543934543], [7.404502718910404, 28.742044010774002], [-8.50978299537531, 60.57061543934543], [-30.509782995375307, 71.57061543934543], [-30.509782995375307, 5.570615439345431], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 32.0], [20.0, 0.0], [20.0, 37.0]]","[[9.49021700462469, -21.42938456065457], [48.49021700462469, 1.5706154393454312], [28.49021700462469, 33.57061543934543], [13.833074147481831, 35.88490115363115], [9.49021700462469, 44.57061543934543], [-10.50978299537531, 76.57061543934543], [-10.50978299537531, 39.57061543934543], [-10.50978299537531, 10.570615439345431], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[1.0, 0.0], [26.0, 9.0], [0.0, 15.0]]","[[28.49021700462469, -3.4293845606545688], [27.49021700462469, 11.570615439345431], [8.49021700462469, 14.570615439345431], [-11.50978299537531, 54.57061543934543], [-36.50978299537531, 45.57061543934543], [-36.50978299537531, -20.42938456065457], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 3.0], [19.0, 0.0], [28.0, 5.0], [27.0, 20.0], [24.0, 43.0]]","[[28.49021700462469, -3.4293845606545688], [52.49021700462469, 36.57061543934543], [33.49021700462469, 39.57061543934543], [13.49021700462469, 79.57061543934543], [-5.509782995375311, 82.57061543934543], [-14.50978299537531, 77.57061543934543], [-14.50978299537531, 11.570615439345431], [-13.50978299537531, -3.4293845606545688], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[20.0, 0.0], [44.0, 40.0], [0.0, 40.0]]","[[33.49021700462469, -26.42938456065457], [72.4902170046247, -3.4293845606545688], [52.49021700462469, 36.57061543934543], [33.49021700462469, 39.57061543934543], [13.49021700462469, 79.57061543934543], [-10.50978299537531, 39.57061543934543], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[28.49021700462469, -3.4293845606545688], [25.49021700462469, 19.57061543934543], [5.707608308972517, 24.135832830649775], [-13.50978299537531, 62.57061543934543], [-39.50978299537531, 68.57061543934543], [-46.50978299537531, 66.57061543934543], [-46.50978299537531, 0.5706154393454312], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[28.49021700462469, -3.4293845606545688], [0.4902170046246894, 17.57061543934543], [-10.50978299537531, 39.57061543934543], [-46.50978299537531, 66.57061543934543], [-66.5097829953753, 39.57061543934543], [-66.5097829953753, -26.42938456065457], [-10.50978299537531, -26.42938456065457]]"

"[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[28.49021700462469, -3.4293845606545688], [48.49021700462469, 23.57061543934543], [29.49021700462469, 26.57061543934543], [9.49021700462469, 66.57061543934543], [-10.50978299537531, 61.57061543934543], [-10.50978299537531, 39.57061543934543], [-10.50978299537531, -4.429384560654569], [-10.50978299537531, -26.42938456065457]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 0.0], [35.0, 0.0], [0.0, 34.0]]","[[13.112644947542794, -0.6228602981778018], [15.112644947542794, 20.3771397018222], [15.112644947542794, 54.3771397018222], [-19.887355052457206, 54.3771397018222], [-26.887355052457206, 52.3771397018222], [-51.88735505245721, 43.3771397018222], [-48.88735505245721, 19.3771397018222], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 0.0], [33.0, 0.0], [18.0, 15.0]]","[[29.112644947542794, -3.6228602981778018], [31.112644947542794, 14.377139701822198], [33.11264494754279, 35.3771397018222], [0.11264494754279397, 35.3771397018222], [-6.887355052457206, 33.3771397018222], [-31.887355052457206, 24.3771397018222], [-28.887355052457206, 0.37713970182219825], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 0.0], [32.0, 0.0], [32.0, 41.0], [14.0, 33.0]]","[[29.112644947542794, -10.622860298177802], [43.11264494754279, 22.3771397018222], [45.11264494754279, 40.3771397018222], [47.11264494754279, 61.3771397018222], [15.112644947542794, 61.3771397018222], [8.112644947542794, 59.3771397018222], [-16.887355052457206, 50.3771397018222], [-16.887355052457206, 9.377139701822198], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[35.0, 0.0], [53.0, 15.0], [51.0, 38.0], [48.0, 62.0], [39.0, 57.0], [0.0, 34.0]]","[[20.112644947542794, -13.622860298177802], [59.11264494754279, 9.377139701822198], [61.11264494754279, 27.3771397018222], [63.11264494754279, 48.3771397018222], [28.112644947542794, 82.3771397018222], [21.112644947542794, 80.3771397018222], [-3.887355052457206, 71.3771397018222], [-21.887355052457206, 56.3771397018222], [-19.887355052457206, 33.3771397018222], [-16.887355052457206, 9.377139701822198], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[13.112644947542794, -0.6228602981778018], [15.112644947542794, 20.3771397018222], [13.112644947542794, 43.3771397018222], [-1.887355052457206, 58.3771397018222], [-8.887355052457206, 56.3771397018222], [-33.88735505245721, 47.3771397018222], [-47.88735505245721, 14.377139701822198], [-44.88735505245721, -9.622860298177802], [-38.88735505245721, -10.622860298177802], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[13.112644947542794, -0.6228602981778018], [15.112644947542794, 20.3771397018222], [15.112644947542794, 86.3771397018222], [8.112644947542794, 84.3771397018222], [-16.887355052457206, 75.3771397018222], [-55.88735505245721, 52.3771397018222], [-52.88735505245721, 28.3771397018222], [-33.86561592202243, 25.333661440952636], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[18.112644947542794, -16.6228602981778], [43.11264494754279, -7.622860298177802], [45.11264494754279, 10.377139701822198], [47.11264494754279, 31.3771397018222], [44.11264494754279, 55.3771397018222], [19.112644947542794, 59.3771397018222], [12.112644947542794, 57.3771397018222], [-12.887355052457206, 48.3771397018222], [-14.887355052457206, 30.3771397018222], [-16.887355052457206, 9.377139701822198], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[13.112644947542794, -0.6228602981778018], [15.112644947542794, 17.3771397018222], [17.112644947542794, 38.3771397018222], [11.112644947542794, 39.3771397018222], [4.112644947542794, 37.3771397018222], [-20.887355052457206, 28.3771397018222], [-38.88735505245721, 20.3771397018222], [-35.88735505245721, -3.6228602981778018], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 11.0], [22.0, 0.0], [2.0, 32.0]]","[[13.112644947542794, -0.6228602981778018], [15.112644947542794, 20.3771397018222], [17.112644947542794, 41.3771397018222], [-4.887355052457206, 52.3771397018222], [-11.887355052457206, 50.3771397018222], [-36.88735505245721, 41.3771397018222], [-33.88735505245721, 17.3771397018222], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 32.0], [20.0, 0.0], [20.0, 37.0]]","[[31.112644947542794, -13.622860298177802], [33.11264494754279, 4.377139701822198], [35.11264494754279, 25.3771397018222], [15.112644947542794, 57.3771397018222], [8.112644947542794, 55.3771397018222], [-16.887355052457206, 46.3771397018222], [-16.887355052457206, 9.377139701822198], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[1.0, 0.0], [26.0, 9.0], [0.0, 15.0]]","[[13.112644947542794, -0.6228602981778018], [15.112644947542794, 20.3771397018222], [14.112644947542794, 35.3771397018222], [7.112644947542794, 33.3771397018222], [-17.887355052457206, 24.3771397018222], [-42.88735505245721, 15.377139701822198], [-39.88735505245721, -8.622860298177802], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 3.0], [19.0, 0.0], [28.0, 5.0], [27.0, 20.0], [24.0, 43.0]]","[[35.11264494754279, 21.3771397018222], [37.11264494754279, 39.3771397018222], [39.11264494754279, 60.3771397018222], [20.112644947542794, 63.3771397018222], [13.112644947542794, 61.3771397018222], [-11.887355052457206, 52.3771397018222], [-20.887355052457206, 47.3771397018222], [-19.887355052457206, 32.3771397018222], [-16.887355052457206, 8.377139701822198], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[20.0, 0.0], [44.0, 40.0], [0.0, 40.0]]","[[55.11264494754279, -18.6228602981778], [57.11264494754279, -0.6228602981778018], [59.11264494754279, 20.3771397018222], [39.11264494754279, 60.3771397018222], [32.11264494754279, 58.3771397018222], [7.112644947542794, 49.3771397018222], [-16.887355052457206, 9.377139701822198], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[3.0, 6.0], [29.0, 0.0], [36.0, 2.0], [0.0, 29.0]]","[[13.112644947542794, -0.6228602981778018], [15.112644947542794, 20.3771397018222], [12.112644947542794, 43.3771397018222], [-13.887355052457206, 49.3771397018222], [-20.887355052457206, 47.3771397018222], [-27.887355052457206, 45.3771397018222], [-52.88735505245721, 36.3771397018222], [-49.88735505245721, 12.377139701822198], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 27.0], [36.0, 0.0], [56.0, 27.0]]","[[13.112644947542794, -0.6228602981778018], [15.112644947542794, 20.3771397018222], [-20.887355052457206, 47.3771397018222], [-27.887355052457206, 45.3771397018222], [-52.88735505245721, 36.3771397018222], [-72.88735505245721, 9.377139701822198], [-69.88735505245721, -14.622860298177802], [-44.88735505245721, -18.6228602981778], [11.112644947542794, -18.6228602981778]]"

"[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[0.0, 0.0], [20.0, 5.0], [20.0, 27.0]]","[[31.112644947542794, 8.377139701822198], [33.11264494754279, 26.3771397018222], [35.11264494754279, 47.3771397018222], [15.112644947542794, 42.3771397018222], [8.112644947542794, 40.3771397018222], [-16.887355052457206, 31.3771397018222], [-16.887355052457206, 9.377139701822198], [-13.887355052457206, -14.622860298177802], [11.112644947542794, -18.6228602981778]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[0.0, 0.0], [35.0, 0.0], [0.0, 34.0]]","[[15.15151515151515, -0.46969696969696884], [15.15151515151515, 33.53030303030303], [-6.8484848484848495, 44.53030303030303], [-41.84848484848485, 44.53030303030303], [-43.84848484848485, 26.53030303030303], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[0.0, 0.0], [33.0, 0.0], [18.0, 15.0]]","[[15.15151515151515, -0.46969696969696884], [33.15151515151515, 14.530303030303031], [11.15151515151515, 25.53030303030303], [-21.84848484848485, 25.53030303030303], [-23.84848484848485, 7.530303030303031], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[0.0, 0.0], [32.0, 0.0], [32.0, 41.0], [14.0, 33.0]]","[[15.15151515151515, -0.46969696969696884], [33.15151515151515, 7.530303030303031], [47.15151515151515, 40.53030303030303], [25.15151515151515, 51.53030303030303], [-6.8484848484848495, 51.53030303030303], [-8.84848484848485, 33.53030303030303], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[35.0, 0.0], [53.0, 15.0], [51.0, 38.0], [48.0, 62.0], [39.0, 57.0], [0.0, 34.0]]","[[15.15151515151515, -0.46969696969696884], [24.15151515151515, 4.530303030303031], [63.15151515151515, 27.53030303030303], [28.15151515151515, 61.53030303030303], [6.1515151515151505, 72.53030303030303], [-11.84848484848485, 57.53030303030303], [-13.84848484848485, 39.53030303030303], [-11.84848484848485, 16.53030303030303], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[2.0, 15.0], [17.0, 0.0], [31.0, 33.0], [25.0, 34.0], [0.0, 38.0]]","[[15.15151515151515, -0.46969696969696884], [13.15151515151515, 22.53030303030303], [-1.8484848484848495, 37.53030303030303], [-23.84848484848485, 48.53030303030303], [-37.84848484848485, 15.530303030303031], [-39.84848484848485, -2.469696969696969], [-33.84848484848485, -3.469696969696969], [-27.84848484848485, -4.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[0.0, 0.0], [39.0, 23.0], [20.0, 26.0], [0.0, 66.0]]","[[15.15151515151515, -0.46969696969696884], [15.15151515151515, 65.53030303030303], [-6.8484848484848495, 76.53030303030303], [-45.84848484848485, 53.53030303030303], [-47.84848484848485, 35.53030303030303], [-41.84848484848485, 34.53030303030303], [-28.81991341991342, 32.473160173160174], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[3.0, 4.0], [28.0, 0.0], [30.0, 18.0], [32.0, 39.0], [25.0, 37.0], [0.0, 28.0]]","[[4.1515151515151505, -6.469696969696969], [29.15151515151515, 2.530303030303031], [47.15151515151515, 10.530303030303031], [44.15151515151515, 34.53030303030303], [22.15151515151515, 45.53030303030303], [-2.8484848484848495, 49.53030303030303], [-4.8484848484848495, 31.53030303030303], [-6.8484848484848495, 13.530303030303031], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[15.15151515151515, -0.46969696969696884], [17.15151515151515, 17.53030303030303], [-4.8484848484848495, 28.53030303030303], [-10.84848484848485, 29.53030303030303], [-28.84848484848485, 21.53030303030303], [-30.84848484848485, 3.530303030303031], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[0.0, 11.0], [22.0, 0.0], [2.0, 32.0]]","[[15.15151515151515, -0.46969696969696884], [17.15151515151515, 20.53030303030303], [-4.8484848484848495, 31.53030303030303], [-26.84848484848485, 42.53030303030303], [-28.84848484848485, 24.53030303030303], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[0.0, 32.0], [20.0, 0.0], [20.0, 37.0]]","[[17.15151515151515, -3.469696969696969], [35.15151515151515, 4.530303030303031], [15.15151515151515, 36.53030303030303], [-6.8484848484848495, 47.53030303030303], [-8.84848484848485, 29.53030303030303], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[1.0, 0.0], [26.0, 9.0], [0.0, 15.0]]","[[15.15151515151515, -0.46969696969696884], [14.15151515151515, 14.530303030303031], [-7.8484848484848495, 25.53030303030303], [-32.84848484848485, 16.53030303030303], [-34.84848484848485, -1.4696969696969688], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[0.0, 3.0], [19.0, 0.0], [28.0, 5.0], [27.0, 20.0], [24.0, 43.0]]","[[15.15151515151515, -0.46969696969696884], [39.15151515151515, 39.53030303030303], [17.15151515151515, 50.53030303030303], [-1.8484848484848495, 53.53030303030303], [-10.84848484848485, 48.53030303030303], [-12.84848484848485, 30.53030303030303], [-11.84848484848485, 15.530303030303031], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

"[[0.0, 1.0], [6.0, 0.0], [24.0, 8.0], [2.0, 19.0]]","[[20.0, 0.0], [44.0, 40.0], [0.0, 40.0]]","[[41.15151515151515, -8.469696969696969], [59.15151515151515, -0.46969696969696884], [39.15151515151515, 39.53030303030303], [17.15151515151515, 50.53030303030303], [-6.8484848484848495, 10.530303030303031], [-8.84848484848485, -7.469696969696969], [-2.8484848484848495, -8.469696969696969]]"

